0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
,,,Overnights visitors (tourists),Overnights visitors (tourists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Same-day visitors (excursionists),Same-day visitors (excursionists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,Accommodation,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,Hotels and similar establishments,Hotels and similar establishments,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
COTE D´IVOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1974,2012,1006,1241,
,,,Overnights visitors (tourists),Overnights visitors (tourists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Same-day visitors (excursionists),Same-day visitors (excursionists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,Accommodation,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,Hotels and similar establishments,Hotels and similar establishments,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,,..,..,413,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
CROATIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,Trips,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,13637,13105,..,14852,15088,15843,16514,12195,8803,6614,8166,10445,6183,6974,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,,Overnights visitors (tourists),Overnights visitors (tourists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,6023,5738,5438,6010,6056,6225,5410,4040,2926,2976,3197,3708,3510,3278,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,,Same-day visitors (excursionists),Same-day visitors (excursionists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,7614,7367,..,8842,9032,9618,11104,8155,5877,3638,4969,6737,3673,3696,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,Accommodation,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,,Guests,,Thousands,2/,1126,1272,1407,1353,1322,1305,1316,1376,1469,1500,1480,1667,1793,1789,1577,1493,1529,1466,1485,1505,1660,1786,1838,2022,2213,1456,2135,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,,Overnights,,Thousands,2/,4388,4941,5661,5307,5241,5138,5021,4981,5312,5281,5371,5907,6347,6401,5759,5424,5602,5221,5138,5160,5743,5857,5978,6477,7095,5415,7354,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,Hotels and similar establishments,Hotels and similar establishments,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,,Guests,,Thousands,,882,940,968,962,948,911,927,886,960,979,1002,1071,1153,1128,970,911,942,889,888,874,946,1005,1014,1099,1187,640,1111,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
,,,Overnights,,Thousands,,3125,3341,3379,3147,3243,2949,2919,2691,2839,2900,2862,2961,3038,2946,2522,2333,2412,2259,2192,2112,2305,2391,2388,2544,2745,1654,2800,"1/ Source: CBS,  Survey on Tourist Activity of Population of Republic of Croatia. 2015:  provisional data.  2/ Resident tourists staying in all tourist accommodation establishments  providing, as a paid service, short-stay accommodation services. Since 2010,  nautical ports have no longer been considered reporting units or types of  accommodation facilities in the monthly survey on tourist arrivals and  nights. Due to the mentioned change in the methodology caused by the  implementation of the new legal basis of monitoring the tourists, data from  2005 to 2009 were revised so they can be comparable with data from 2010  (nautical ports were excluded). Since 2017, data on tourist traffic (number  of tourist arrivals and nights) and accommodation capacities have been taken  over from the administrative source of the eVisitor system. Source: CBS,  Monthly Survey on Tourist Arrivals and Nights."
CUBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Hotels, motels,  apart-hotels, camping/caravaning and other.  2/ Hotels, motels and apart-hotels."
,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1/ Hotels, motels,  apart-hotels, camping/caravaning and other.  2/ Hotels, motels and apart-hotels."
,,,Overnights visitors (tourists),Overnights visitors (tourists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1/ Hotels, motels,  apart-hotels, camping/caravaning and other.  2/ Hotels, motels and apart-hotels."
,,,Same-day visitors (excursionists),Same-day visitors (excursionists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,Accommodation,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,1/,6574,7045,7020,6948,6800,7281,7573,7165,7331,6813,7125,7592,7912,8297,8091,7746,7724,7611,7415,7318,7395,8893,8314,7545,8117,4209,4511,
,,Hotels and similar establishments,Hotels and similar establishments,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,2/,2996,3308,3500,3285,3154,3262,3361,3263,3142,2529,2548,3033,3052,3338,3405,3329,3296,3275,3539,3502,3645,4544,3808,3582,4614,1988,2986,
CURAÇAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights visitors (tourists),Overnights visitors (tourists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Same-day visitors (excursionists),Same-day visitors (excursionists),Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,Accommodation,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,Hotels and similar establishments,Hotels and similar establishments,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
CYPRUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,7136,7532,7846,8168,8359,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,,,Overnights visitors (tourists),Overnights visitors (tourists),Thousands,1/,..,..,..,..,..,..,..,..,978,1085,1140,1291,1352,..,..,..,..,1370,1304,1297,1303,1375,1393,1566,..,..,..,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,,,Same-day visitors (excursionists),Same-day visitors (excursionists),Thousands,,..,..,..,..,..,..,..,..,6158,6447,6706,6877,7007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,Accommodation,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,,,Guests,,Thousands,,..,..,..,..,..,282,332,376,406,452,456,517,541,535,597,615,547,509,441,434,442,462,458,511,554,572,713,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,,,Overnights,,Thousands,,374,511,554,594,605,603,731,870,968,1081,1052,1128,1181,1171,1337,1353,1172,1088,896,831,825,844,834,917,1013,1092,1548,"1/ Data from 2012  onwards results from the Survey on Domestic and Outbound Trips of Residents  of the Statistical Service of Cyprus, as extracted from the Eurostat  website.  2/ Data concerning Hotels and Similar establishments from 2010 onwards has been  revised to include tourist villas under ""Similar establishments"".  Prior to this revision, tourist villas were included in ""Other  Collective Establishments"" (under the ""Holiday Dwellings""  section)."
,,Hotels and similar establishments,Hotels and similar establishments,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Guests,,Thousands,2/,..,..,..,..,..,279,332,376,400,446,449,509,535,528,593,613,546,505,438,432,441,462,457,511,553,572,713,
,,,Overnights,,Thousands,2/,354,486,529,575,585,597,729,868,957,1069,1040,1114,1169,1159,1320,1341,1162,1070,881,817,824,843,829,915,1012,1092,1548,
CZECH REPUBLIC (CZECHIA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,Trips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Source: Domestic and  Outbound Tourism Survey and TSA.
,,Total trips,,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
